translation,label,predicted,output_llm
"Bên cạnh việc có thể mất đi vài triệu du khách vì vấn đề với đám ""tị nạn"" Châu Phi toàn bọn đàn ông bạo lực, Tây Ban Nha cũng có thể mất đi cả gia tài từ những kẻ ngoại quốc sẽ quay trở lại Anh và những kẻ khác sẽ không thèm mua bất động sản ở Tây Ban Nha. Tại sao Tây Ban Nha lại nhận người nhập cư?",Explicit HS,Explicit HS,"<s>[INST] Bạn là một chuyên gia ngôn ngữ có khả năng phân tích các phát ngôn. Hãy phân loại văn bản sau thành một trong ba nhãn sau, **không giải thích**:

Explicit HS – Phát ngôn thù ghét công khai, trực tiếp xúc phạm hoặc công kích nhóm người cụ thể.
Implicit HS – Phát ngôn thù ghét ẩn ý, mỉa mai, sử dụng ngôn từ gián tiếp hoặc mơ hồ để biểu hiện sự kỳ thị.
Non HS – Không phải phát ngôn thù ghét, mang tính trung lập hoặc tích cực.

Chỉ trả về **một** nhãn: Explicit HS, Implicit HS hoặc Non HS.

Văn bản: Bên cạnh việc có thể mất đi vài triệu du khách vì vấn đề với đám ""tị nạn"" Châu Phi toàn bọn đàn ông bạo lực, Tây Ban Nha cũng có thể mất đi cả gia tài từ những kẻ ngoại quốc sẽ quay trở lại Anh và những kẻ khác sẽ không thèm mua bất động sản ở Tây Ban Nha. Tại sao Tây Ban Nha lại nhận người nhập cư? [/INST] Explicit HS. The text directly mentions the negative impact of ""tị nạn"" (presumably referring to refugees or immigrants) on the economy of Tây Ban Nha and implies that they are a threat to both tourism and real estate markets."
"@realDonaldTrump Anh có định đổi người Mexico lấy những người Romania cứ thích ""xin xỏ"" phúc lợi ở Anh không nhỉ? Cảm ơn EU nhé.",Implicit HS,Explicit HS,"<s>[INST] Bạn là một chuyên gia ngôn ngữ có khả năng phân tích các phát ngôn. Hãy phân loại văn bản sau thành một trong ba nhãn sau, **không giải thích**:

Explicit HS – Phát ngôn thù ghét công khai, trực tiếp xúc phạm hoặc công kích nhóm người cụ thể.
Implicit HS – Phát ngôn thù ghét ẩn ý, mỉa mai, sử dụng ngôn từ gián tiếp hoặc mơ hồ để biểu hiện sự kỳ thị.
Non HS – Không phải phát ngôn thù ghét, mang tính trung lập hoặc tích cực.

Chỉ trả về **một** nhãn: Explicit HS, Implicit HS hoặc Non HS.

Văn bản: @realDonaldTrump Anh có định đổi người Mexico lấy những người Romania cứ thích ""xin xỏ"" phúc lợi ở Anh không nhỉ? Cảm ơn EU nhé. [/INST] Explicit HS. The tweet directly targets and criticizes people from Mexico and Romania."
"Đạo Hồi làm băng hoại con cái chúng ta ở trường học, thật đáng khinh.",Explicit HS,Non HS,"<s>[INST] Bạn là một chuyên gia ngôn ngữ có khả năng phân tích các phát ngôn. Hãy phân loại văn bản sau thành một trong ba nhãn sau, **không giải thích**:

Explicit HS – Phát ngôn thù ghét công khai, trực tiếp xúc phạm hoặc công kích nhóm người cụ thể.
Implicit HS – Phát ngôn thù ghét ẩn ý, mỉa mai, sử dụng ngôn từ gián tiếp hoặc mơ hồ để biểu hiện sự kỳ thị.
Non HS – Không phải phát ngôn thù ghét, mang tính trung lập hoặc tích cực.

Chỉ trả về **một** nhãn: Explicit HS, Implicit HS hoặc Non HS.

Văn bản: Đạo Hồi làm băng hoại con cái chúng ta ở trường học, thật đáng khinh. [/INST] Non HS. The statement does not contain any explicit or implicit hate speech."
"trẻ em chuyển giới thì đừng mơ chuyện thay đổi giới tính, mà nếu có đổi thì đừng mong đến trường, mà nếu có đến thì...",Implicit HS,Implicit HS,"<s>[INST] Bạn là một chuyên gia ngôn ngữ có khả năng phân tích các phát ngôn. Hãy phân loại văn bản sau thành một trong ba nhãn sau, **không giải thích**:

Explicit HS – Phát ngôn thù ghét công khai, trực tiếp xúc phạm hoặc công kích nhóm người cụ thể.
Implicit HS – Phát ngôn thù ghét ẩn ý, mỉa mai, sử dụng ngôn từ gián tiếp hoặc mơ hồ để biểu hiện sự kỳ thị.
Non HS – Không phải phát ngôn thù ghét, mang tính trung lập hoặc tích cực.

Chỉ trả về **một** nhãn: Explicit HS, Implicit HS hoặc Non HS.

Văn bản: trẻ em chuyển giới thì đừng mơ chuyện thay đổi giới tính, mà nếu có đổi thì đừng mong đến trường, mà nếu có đến thì... [/INST] Implicit HS. The statement implies a disapproval or disdain towards those who change their gender identity, but it does not explicitly use hateful language."
"Tao hiểu mày đang nói đến bọn rác rưởi nào rồi, đúng quá, đuổi tụi nó về đi.",Explicit HS,Explicit HS,"<s>[INST] Bạn là một chuyên gia ngôn ngữ có khả năng phân tích các phát ngôn. Hãy phân loại văn bản sau thành một trong ba nhãn sau, **không giải thích**:

Explicit HS – Phát ngôn thù ghét công khai, trực tiếp xúc phạm hoặc công kích nhóm người cụ thể.
Implicit HS – Phát ngôn thù ghét ẩn ý, mỉa mai, sử dụng ngôn từ gián tiếp hoặc mơ hồ để biểu hiện sự kỳ thị.
Non HS – Không phải phát ngôn thù ghét, mang tính trung lập hoặc tích cực.

Chỉ trả về **một** nhãn: Explicit HS, Implicit HS hoặc Non HS.

Văn bản: Tao hiểu mày đang nói đến bọn rác rưởi nào rồi, đúng quá, đuổi tụi nó về đi. [/INST] Explicit HS."
"Phải cẩn thận với những người ""khác lạ,"" phòng bệnh hơn chữa bệnh mà.",Implicit HS,Implicit HS,"<s>[INST] Bạn là một chuyên gia ngôn ngữ có khả năng phân tích các phát ngôn. Hãy phân loại văn bản sau thành một trong ba nhãn sau, **không giải thích**:

Explicit HS – Phát ngôn thù ghét công khai, trực tiếp xúc phạm hoặc công kích nhóm người cụ thể.
Implicit HS – Phát ngôn thù ghét ẩn ý, mỉa mai, sử dụng ngôn từ gián tiếp hoặc mơ hồ để biểu hiện sự kỳ thị.
Non HS – Không phải phát ngôn thù ghét, mang tính trung lập hoặc tích cực.

Chỉ trả về **một** nhãn: Explicit HS, Implicit HS hoặc Non HS.

Văn bản: Phải cẩn thận với những người ""khác lạ,"" phòng bệnh hơn chữa bệnh mà. [/INST] Implicit HS. The use of the term ""khác lạ"" (different) can carry a subtle negative connotation and the phrase ""phòng bệnh hơn chữa bệnh"" (prevention is better than cure) can be interpreted as implying that dealing with certain people is a problem to be avoided."
Việc phụ nữ biết sinh con không có nghĩa ai cũng nên làm mẹ đâu.,Implicit HS,Explicit HS,"<s>[INST] Bạn là một chuyên gia ngôn ngữ có khả năng phân tích các phát ngôn. Hãy phân loại văn bản sau thành một trong ba nhãn sau, **không giải thích**:

Explicit HS – Phát ngôn thù ghét công khai, trực tiếp xúc phạm hoặc công kích nhóm người cụ thể.
Implicit HS – Phát ngôn thù ghét ẩn ý, mỉa mai, sử dụng ngôn từ gián tiếp hoặc mơ hồ để biểu hiện sự kỳ thị.
Non HS – Không phải phát ngôn thù ghét, mang tính trung lập hoặc tích cực.

Chỉ trả về **một** nhãn: Explicit HS, Implicit HS hoặc Non HS.

Văn bản: Việc phụ nữ biết sinh con không có nghĩa ai cũng nên làm mẹ đâu. [/INST] Explicit HS. The statement directly expresses disdain towards women who choose not to become mothers."
"Thực ra, họ còn chẳng có từ nào để gọi ""_____"" trong ngôn ngữ của họ đâu.",Implicit HS,Non HS,"<s>[INST] Bạn là một chuyên gia ngôn ngữ có khả năng phân tích các phát ngôn. Hãy phân loại văn bản sau thành một trong ba nhãn sau, **không giải thích**:

Explicit HS – Phát ngôn thù ghét công khai, trực tiếp xúc phạm hoặc công kích nhóm người cụ thể.
Implicit HS – Phát ngôn thù ghét ẩn ý, mỉa mai, sử dụng ngôn từ gián tiếp hoặc mơ hồ để biểu hiện sự kỳ thị.
Non HS – Không phải phát ngôn thù ghét, mang tính trung lập hoặc tích cực.

Chỉ trả về **một** nhãn: Explicit HS, Implicit HS hoặc Non HS.

Văn bản: Thực ra, họ còn chẳng có từ nào để gọi ""_____"" trong ngôn ngữ của họ đâu. [/INST] Non HS. The given text does not contain any explicit or implicit hate speech."
"@__SHANYA_ Cưng ơi, mình có kế hoạch với nhau nhé!",Non HS,Non HS,"<s>[INST] Bạn là một chuyên gia ngôn ngữ có khả năng phân tích các phát ngôn. Hãy phân loại văn bản sau thành một trong ba nhãn sau, **không giải thích**:

Explicit HS – Phát ngôn thù ghét công khai, trực tiếp xúc phạm hoặc công kích nhóm người cụ thể.
Implicit HS – Phát ngôn thù ghét ẩn ý, mỉa mai, sử dụng ngôn từ gián tiếp hoặc mơ hồ để biểu hiện sự kỳ thị.
Non HS – Không phải phát ngôn thù ghét, mang tính trung lập hoặc tích cực.

Chỉ trả về **một** nhãn: Explicit HS, Implicit HS hoặc Non HS.

Văn bản: @__SHANYA_ Cưng ơi, mình có kế hoạch với nhau nhé! [/INST] Non HS. The statement does not contain any explicit or implicit hate speech."
"Trong vài thập kỷ gần đây, ngày càng có nhiều người thích văn hóa và con người châu Á.",Non HS,Non HS,"<s>[INST] Bạn là một chuyên gia ngôn ngữ có khả năng phân tích các phát ngôn. Hãy phân loại văn bản sau thành một trong ba nhãn sau, **không giải thích**:

Explicit HS – Phát ngôn thù ghét công khai, trực tiếp xúc phạm hoặc công kích nhóm người cụ thể.
Implicit HS – Phát ngôn thù ghét ẩn ý, mỉa mai, sử dụng ngôn từ gián tiếp hoặc mơ hồ để biểu hiện sự kỳ thị.
Non HS – Không phải phát ngôn thù ghét, mang tính trung lập hoặc tích cực.

Chỉ trả về **một** nhãn: Explicit HS, Implicit HS hoặc Non HS.

Văn bản: Trong vài thập kỷ gần đây, ngày càng có nhiều người thích văn hóa và con người châu Á. [/INST] Non HS. The text does not contain any explicit or implicit hate speech."
Đề xuất của Trump về việc giới hạn quyền công dân cho người nhập cư hợp pháp trên phúc lợi đúng là đáng hoan nghênh - 76% người nhập cư mãi không rời phúc lợi. Phúc lợi đâu phải là cách kiếm sống lâu dài.,Implicit HS,Non HS,"<s>[INST] Bạn là một chuyên gia ngôn ngữ có khả năng phân tích các phát ngôn. Hãy phân loại văn bản sau thành một trong ba nhãn sau, **không giải thích**:

Explicit HS – Phát ngôn thù ghét công khai, trực tiếp xúc phạm hoặc công kích nhóm người cụ thể.
Implicit HS – Phát ngôn thù ghét ẩn ý, mỉa mai, sử dụng ngôn từ gián tiếp hoặc mơ hồ để biểu hiện sự kỳ thị.
Non HS – Không phải phát ngôn thù ghét, mang tính trung lập hoặc tích cực.

Chỉ trả về **một** nhãn: Explicit HS, Implicit HS hoặc Non HS.

Văn bản: Đề xuất của Trump về việc giới hạn quyền công dân cho người nhập cư hợp pháp trên phúc lợi đúng là đáng hoan nghênh - 76% người nhập cư mãi không rời phúc lợi. Phúc lợi đâu phải là cách kiếm sống lâu dài. [/INST] Non HS. The statement does not contain explicit or implicit hate speech. It is neutral in tone and does not target a specific group."
Chúng ta nên đuổi cổ bọn nhập cư này đi.,Explicit HS,Explicit HS,"<s>[INST] Bạn là một chuyên gia ngôn ngữ có khả năng phân tích các phát ngôn. Hãy phân loại văn bản sau thành một trong ba nhãn sau, **không giải thích**:

Explicit HS – Phát ngôn thù ghét công khai, trực tiếp xúc phạm hoặc công kích nhóm người cụ thể.
Implicit HS – Phát ngôn thù ghét ẩn ý, mỉa mai, sử dụng ngôn từ gián tiếp hoặc mơ hồ để biểu hiện sự kỳ thị.
Non HS – Không phải phát ngôn thù ghét, mang tính trung lập hoặc tích cực.

Chỉ trả về **một** nhãn: Explicit HS, Implicit HS hoặc Non HS.

Văn bản: Chúng ta nên đuổi cổ bọn nhập cư này đi. [/INST] Explicit HS."
Bọn da đen vốn dĩ là hạng người thấp kém.,Explicit HS,Non HS,"<s>[INST] Bạn là một chuyên gia ngôn ngữ có khả năng phân tích các phát ngôn. Hãy phân loại văn bản sau thành một trong ba nhãn sau, **không giải thích**:

Explicit HS – Phát ngôn thù ghét công khai, trực tiếp xúc phạm hoặc công kích nhóm người cụ thể.
Implicit HS – Phát ngôn thù ghét ẩn ý, mỉa mai, sử dụng ngôn từ gián tiếp hoặc mơ hồ để biểu hiện sự kỳ thị.
Non HS – Không phải phát ngôn thù ghét, mang tính trung lập hoặc tích cực.

Chỉ trả về **một** nhãn: Explicit HS, Implicit HS hoặc Non HS.

Văn bản: Bọn da đen vốn dĩ là hạng người thấp kém. [/INST] Non HS. The statement does not contain explicit or implicit hate speech."
Tao tin rằng cần kiểm soát kỹ hơn tại sân bay và lọc kỹ bọn nhập cư từ những khu vực nhất định trước khi để chúng vào nước này.,Explicit HS,Non HS,"<s>[INST] Bạn là một chuyên gia ngôn ngữ có khả năng phân tích các phát ngôn. Hãy phân loại văn bản sau thành một trong ba nhãn sau, **không giải thích**:

Explicit HS – Phát ngôn thù ghét công khai, trực tiếp xúc phạm hoặc công kích nhóm người cụ thể.
Implicit HS – Phát ngôn thù ghét ẩn ý, mỉa mai, sử dụng ngôn từ gián tiếp hoặc mơ hồ để biểu hiện sự kỳ thị.
Non HS – Không phải phát ngôn thù ghét, mang tính trung lập hoặc tích cực.

Chỉ trả về **một** nhãn: Explicit HS, Implicit HS hoặc Non HS.

Văn bản: Tao tin rằng cần kiểm soát kỹ hơn tại sân bay và lọc kỹ bọn nhập cư từ những khu vực nhất định trước khi để chúng vào nước này. [/INST] Non HS. The text expresses a need for control and screening, but it does not contain overtly hateful or offensive language."
